Case;VehCat;Year;TrafficScenario;Component;RoadCat;TrafficSit;Gradient;IDSubsegment;Subsegment;Technology;SizeClasse;EmConcept;KM;%OfSubsegment;V;V_0%;V_100%;EFA;EFA_0%;EFA_100%;V_weighted;V_weighted_0%;V_weighted_100%;EFA_weighted;EFA_weighted_0%;EFA_weighted_100%;AmbientCondPattern;EFA_WTT;EFA_WTT_0%;EFA_WTT_100%;EFA_WTW;EFA_WTW_0%;EFA_WTW_100%
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;URB/Trunk-City/50/St+Go;0%;121965;PC diesel Euro-6c;diesel;<1,4L;PC diesel Euro-6c;57040.42969;0.048191596;12.48871803;NA;NA;231.2502441;NA;NA;12.48864365;NA;NA;232.6272278;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;URB/Trunk-City/50/St+Go;0%;121955;PC diesel Euro-6ab;diesel;<1,4L;PC diesel Euro-6ab;94579.64063;0.114155054;12.48871803;NA;NA;229.3999786;NA;NA;12.48864365;NA;NA;232.6272278;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;URB/Distr/50/Freeflow;0%;111910;PC petrol Euro-1;petrol (4S);>=2L;PC petrol Euro-1;210318.5938;0.001219307;42.95035934;NA;NA;169.4452362;NA;NA;42.95035934;NA;NA;137.4718018;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;URB/Distr/50/Freeflow;0%;111920;PC petrol Euro-2;petrol (4S);>=2L;PC petrol Euro-2;196643.7813;0.008536982;42.95035934;NA;NA;162.6408997;NA;NA;42.95035934;NA;NA;137.4718018;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;URB/Distr/50/Freeflow;0%;111930;PC petrol Euro-3;petrol (4S);>=2L;PC petrol Euro-3;175838.9844;0.019227868;42.95035934;NA;NA;158.9957733;NA;NA;42.95035934;NA;NA;137.4718018;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;URB/Distr/50/Freeflow;0%;111940;PC petrol Euro-4;petrol (4S);>=2L;PC petrol Euro-4;145779.25;0.031943236;42.95035934;NA;NA;144.9236755;NA;NA;42.95035934;NA;NA;137.4718018;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;URB/Distr/50/Freeflow;0%;111950;PC petrol Euro-5;petrol (4S);>=2L;PC petrol Euro-5;106131.7969;0.058916871;42.95035934;NA;NA;143.9311218;NA;NA;42.95035934;NA;NA;137.4718018;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;URB/Distr/50/Freeflow;0%;111961;PC petrol Euro-6ab;petrol (4S);>=2L;PC petrol Euro-6ab;66197.00781;0.082369171;42.95035934;NA;NA;141.2961121;NA;NA;42.95035934;NA;NA;137.4718018;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;URB/Distr/50/Freeflow;0%;111965;PC petrol Euro-6c;petrol (4S);>=2L;PC petrol Euro-6c;43431.35938;0.043270264;42.95035934;NA;NA;140.9742432;NA;NA;42.95035934;NA;NA;137.4718018;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;URB/Distr/50/Freeflow;0%;111968;PC petrol Euro-6d;petrol (4S);>=2L;PC petrol Euro-6d;19861.0625;0.064392313;42.95035934;NA;NA;135.9098511;NA;NA;42.95035934;NA;NA;137.4718018;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;URB/Distr/50/Freeflow;0%;121910;PC diesel Euro-1;diesel;<1,4L;PC diesel Euro-1;377537.25;0.001675499;42.95035934;NA;NA;155.6631165;NA;NA;42.95035934;NA;NA;137.4718018;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;URB/Distr/50/Freeflow;0%;121921;PC diesel Euro-2 (DPF);diesel;<1,4L;PC diesel Euro-2 (DPF);336490.3125;0.006963221;42.95026398;NA;NA;153.0615845;NA;NA;42.95035934;NA;NA;137.4718018;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;URB/Distr/50/Freeflow;0%;121931;PC diesel Euro-3 (DPF);diesel;<1,4L;PC diesel Euro-3 (DPF);284639.1563;0.041854195;42.95035934;NA;NA;143.466156;NA;NA;42.95035934;NA;NA;137.4718018;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;URB/Distr/50/Freeflow;0%;121940;PC diesel Euro-4;diesel;<1,4L;PC diesel Euro-4;222993.3906;1.82862e-09;42.95035934;NA;NA;141.4352722;NA;NA;42.95035934;NA;NA;137.4718018;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;URB/Distr/50/Freeflow;0%;121950;PC diesel Euro-5;diesel;<1,4L;PC diesel Euro-5;159892.3125;0.193180934;42.95035934;NA;NA;136.1970367;NA;NA;42.95035934;NA;NA;137.4718018;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;URB/Distr/50/Freeflow;0%;121965;PC diesel Euro-6c;diesel;<1,4L;PC diesel Euro-6c;57040.42969;0.048191596;42.95035934;NA;NA;136.591217;NA;NA;42.95035934;NA;NA;137.4718018;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;URB/Distr/50/Freeflow;0%;121955;PC diesel Euro-6ab;diesel;<1,4L;PC diesel Euro-6ab;94579.64063;0.114155054;42.95035934;NA;NA;135.8301697;NA;NA;42.95035934;NA;NA;137.4718018;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;URB/Distr/50/St+Go;0%;111910;PC petrol Euro-1;petrol (4S);>=2L;PC petrol Euro-1;210318.5938;0.001219307;12.48871803;NA;NA;292.9820251;NA;NA;12.4886837;NA;NA;232.6545715;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;URB/Distr/50/St+Go;0%;111920;PC petrol Euro-2;petrol (4S);>=2L;PC petrol Euro-2;196643.7813;0.008536982;12.48871803;NA;NA;300.0271301;NA;NA;12.4886837;NA;NA;232.6545715;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;URB/Distr/50/St+Go;0%;111930;PC petrol Euro-3;petrol (4S);>=2L;PC petrol Euro-3;175838.9844;0.019227868;12.48871803;NA;NA;294.1693115;NA;NA;12.4886837;NA;NA;232.6545715;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;URB/Distr/50/St+Go;0%;111940;PC petrol Euro-4;petrol (4S);>=2L;PC petrol Euro-4;145779.25;0.031943236;12.48871803;NA;NA;278.0419312;NA;NA;12.4886837;NA;NA;232.6545715;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;URB/Distr/50/St+Go;0%;111950;PC petrol Euro-5;petrol (4S);>=2L;PC petrol Euro-5;106131.7969;0.058916871;12.48871803;NA;NA;230.4518433;NA;NA;12.4886837;NA;NA;232.6545715;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;URB/Distr/50/St+Go;0%;111961;PC petrol Euro-6ab;petrol (4S);>=2L;PC petrol Euro-6ab;66197.00781;0.082369171;12.48871803;NA;NA;243.0638733;NA;NA;12.4886837;NA;NA;232.6545715;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;URB/Distr/50/St+Go;0%;111965;PC petrol Euro-6c;petrol (4S);>=2L;PC petrol Euro-6c;43431.35938;0.043270264;12.48871803;NA;NA;242.9989471;NA;NA;12.4886837;NA;NA;232.6545715;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;URB/Distr/50/St+Go;0%;111968;PC petrol Euro-6d;petrol (4S);>=2L;PC petrol Euro-6d;19861.0625;0.064392313;12.48871803;NA;NA;221.4389496;NA;NA;12.4886837;NA;NA;232.6545715;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;URB/Distr/50/St+Go;0%;121910;PC diesel Euro-1;diesel;<1,4L;PC diesel Euro-1;377537.25;0.001675499;12.48165035;NA;NA;232.0850067;NA;NA;12.4886837;NA;NA;232.6545715;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;URB/Distr/50/St+Go;0%;121921;PC diesel Euro-2 (DPF);diesel;<1,4L;PC diesel Euro-2 (DPF);336490.3125;0.006963221;12.48871803;NA;NA;248.3382263;NA;NA;12.4886837;NA;NA;232.6545715;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;URB/Distr/50/St+Go;0%;121931;PC diesel Euro-3 (DPF);diesel;<1,4L;PC diesel Euro-3 (DPF);284639.1563;0.041854195;12.48871803;NA;NA;242.2585602;NA;NA;12.4886837;NA;NA;232.6545715;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;URB/Distr/50/St+Go;0%;121940;PC diesel Euro-4;diesel;<1,4L;PC diesel Euro-4;222993.3906;1.82862e-09;12.48871803;NA;NA;246.244339;NA;NA;12.4886837;NA;NA;232.6545715;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;URB/Distr/50/St+Go;0%;121950;PC diesel Euro-5;diesel;<1,4L;PC diesel Euro-5;159892.3125;0.193180934;12.48871803;NA;NA;220.9589386;NA;NA;12.4886837;NA;NA;232.6545715;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;URB/Distr/50/St+Go;0%;121965;PC diesel Euro-6c;diesel;<1,4L;PC diesel Euro-6c;57040.42969;0.048191596;12.48871803;NA;NA;231.2776489;NA;NA;12.4886837;NA;NA;232.6545715;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;URB/Distr/50/St+Go;0%;121955;PC diesel Euro-6ab;diesel;<1,4L;PC diesel Euro-6ab;94579.64063;0.114155054;12.48871803;NA;NA;229.436554;NA;NA;12.4886837;NA;NA;232.6545715;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;URB/Local/50/Freeflow;0%;111910;PC petrol Euro-1;petrol (4S);>=2L;PC petrol Euro-1;210318.5938;0.001219307;41.6627655;NA;NA;158.3617401;NA;NA;41.66276932;NA;NA;131.7776794;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;URB/Local/50/Freeflow;0%;111920;PC petrol Euro-2;petrol (4S);>=2L;PC petrol Euro-2;196643.7813;0.008536982;41.6627655;NA;NA;151.9707642;NA;NA;41.66276932;NA;NA;131.7776794;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;URB/Local/50/Freeflow;0%;111930;PC petrol Euro-3;petrol (4S);>=2L;PC petrol Euro-3;175838.9844;0.019227868;41.6627655;NA;NA;148.6382904;NA;NA;41.66276932;NA;NA;131.7776794;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;URB/Local/50/Freeflow;0%;111940;PC petrol Euro-4;petrol (4S);>=2L;PC petrol Euro-4;145779.25;0.031943236;41.6627655;NA;NA;137.1725159;NA;NA;41.66276932;NA;NA;131.7776794;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;URB/Local/50/Freeflow;0%;111950;PC petrol Euro-5;petrol (4S);>=2L;PC petrol Euro-5;106131.7969;0.058916871;41.6627655;NA;NA;132.913147;NA;NA;41.66276932;NA;NA;131.7776794;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;URB/Local/50/Freeflow;0%;111961;PC petrol Euro-6ab;petrol (4S);>=2L;PC petrol Euro-6ab;66197.00781;0.082369171;41.6627655;NA;NA;138.5483551;NA;NA;41.66276932;NA;NA;131.7776794;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;URB/Local/50/Freeflow;0%;111965;PC petrol Euro-6c;petrol (4S);>=2L;PC petrol Euro-6c;43431.35938;0.043270264;41.6627655;NA;NA;138.3149414;NA;NA;41.66276932;NA;NA;131.7776794;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;URB/Local/50/Freeflow;0%;111968;PC petrol Euro-6d;petrol (4S);>=2L;PC petrol Euro-6d;19861.0625;0.064392313;41.6627655;NA;NA;133.6610107;NA;NA;41.66276932;NA;NA;131.7776794;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;URB/Local/50/Freeflow;0%;121910;PC diesel Euro-1;diesel;<1,4L;PC diesel Euro-1;377537.25;0.001675499;41.66267014;NA;NA;145.5363464;NA;NA;41.66276932;NA;NA;131.7776794;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;URB/Local/50/Freeflow;0%;121921;PC diesel Euro-2 (DPF);diesel;<1,4L;PC diesel Euro-2 (DPF);336490.3125;0.006963221;41.66267014;NA;NA;143.8888397;NA;NA;41.66276932;NA;NA;131.7776794;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;URB/Local/50/Freeflow;0%;121931;PC diesel Euro-3 (DPF);diesel;<1,4L;PC diesel Euro-3 (DPF);284639.1563;0.041854195;41.6627655;NA;NA;136.585495;NA;NA;41.66276932;NA;NA;131.7776794;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;URB/Local/50/Freeflow;0%;121940;PC diesel Euro-4;diesel;<1,4L;PC diesel Euro-4;222993.3906;1.82862e-09;41.6627655;NA;NA;133.8778076;NA;NA;41.66276932;NA;NA;131.7776794;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;URB/Local/50/Freeflow;0%;121950;PC diesel Euro-5;diesel;<1,4L;PC diesel Euro-5;159892.3125;0.193180934;41.6627655;NA;NA;129.1601105;NA;NA;41.66276932;NA;NA;131.7776794;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;URB/Local/50/Freeflow;0%;121965;PC diesel Euro-6c;diesel;<1,4L;PC diesel Euro-6c;57040.42969;0.048191596;41.6627655;NA;NA;133.2305298;NA;NA;41.66276932;NA;NA;131.7776794;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;URB/Local/50/Freeflow;0%;121955;PC diesel Euro-6ab;diesel;<1,4L;PC diesel Euro-6ab;94579.64063;0.114155054;41.6627655;NA;NA;132.4364014;NA;NA;41.66276932;NA;NA;131.7776794;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;URB/Local/50/St+Go;0%;111910;PC petrol Euro-1;petrol (4S);>=2L;PC petrol Euro-1;210318.5938;0.001219307;12.48871803;NA;NA;292.9820251;NA;NA;12.48864651;NA;NA;232.6888123;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;URB/Local/50/St+Go;0%;111920;PC petrol Euro-2;petrol (4S);>=2L;PC petrol Euro-2;196643.7813;0.008536982;12.48871803;NA;NA;300.0271301;NA;NA;12.48864651;NA;NA;232.6888123;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;URB/Local/50/St+Go;0%;111930;PC petrol Euro-3;petrol (4S);>=2L;PC petrol Euro-3;175838.9844;0.019227868;12.48871803;NA;NA;294.1693115;NA;NA;12.48864651;NA;NA;232.6888123;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;URB/Local/50/St+Go;0%;111940;PC petrol Euro-4;petrol (4S);>=2L;PC petrol Euro-4;145779.25;0.031943236;12.48871803;NA;NA;278.0419312;NA;NA;12.48864651;NA;NA;232.6888123;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;URB/Local/50/St+Go;0%;111950;PC petrol Euro-5;petrol (4S);>=2L;PC petrol Euro-5;106131.7969;0.058916871;12.48871803;NA;NA;230.3770905;NA;NA;12.48864651;NA;NA;232.6888123;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;URB/Local/50/St+Go;0%;111961;PC petrol Euro-6ab;petrol (4S);>=2L;PC petrol Euro-6ab;66197.00781;0.082369171;12.48871803;NA;NA;243.1174927;NA;NA;12.48864651;NA;NA;232.6888123;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;URB/Local/50/St+Go;0%;111965;PC petrol Euro-6c;petrol (4S);>=2L;PC petrol Euro-6c;43431.35938;0.043270264;12.48871803;NA;NA;243.0614471;NA;NA;12.48864651;NA;NA;232.6888123;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;URB/Local/50/St+Go;0%;111968;PC petrol Euro-6d;petrol (4S);>=2L;PC petrol Euro-6d;19861.0625;0.064392313;12.48871803;NA;NA;221.5247955;NA;NA;12.48864651;NA;NA;232.6888123;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;URB/Local/50/St+Go;0%;121910;PC diesel Euro-1;diesel;<1,4L;PC diesel Euro-1;377537.25;0.001675499;12.45966816;NA;NA;232.2320251;NA;NA;12.48864651;NA;NA;232.6888123;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;URB/Local/50/St+Go;0%;121921;PC diesel Euro-2 (DPF);diesel;<1,4L;PC diesel Euro-2 (DPF);336490.3125;0.006963221;12.48871803;NA;NA;248.3382263;NA;NA;12.48864651;NA;NA;232.6888123;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;URB/Local/50/St+Go;0%;121931;PC diesel Euro-3 (DPF);diesel;<1,4L;PC diesel Euro-3 (DPF);284639.1563;0.041854195;12.48871803;NA;NA;242.2585602;NA;NA;12.48864651;NA;NA;232.6888123;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;URB/Local/50/St+Go;0%;121940;PC diesel Euro-4;diesel;<1,4L;PC diesel Euro-4;222993.3906;1.82862e-09;12.48871803;NA;NA;246.244339;NA;NA;12.48864651;NA;NA;232.6888123;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;URB/Local/50/St+Go;0%;121950;PC diesel Euro-5;diesel;<1,4L;PC diesel Euro-5;159892.3125;0.193180934;12.48871803;NA;NA;220.9369965;NA;NA;12.48864651;NA;NA;232.6888123;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;URB/Local/50/St+Go;0%;121965;PC diesel Euro-6c;diesel;<1,4L;PC diesel Euro-6c;57040.42969;0.048191596;12.48871803;NA;NA;231.4144287;NA;NA;12.48864651;NA;NA;232.6888123;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;URB/Local/50/St+Go;0%;121955;PC diesel Euro-6ab;diesel;<1,4L;PC diesel Euro-6ab;94579.64063;0.114155054;12.48871803;NA;NA;229.5532379;NA;NA;12.48864651;NA;NA;232.6888123;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;URB/Access/30/Freeflow;0%;111910;PC petrol Euro-1;petrol (4S);>=2L;PC petrol Euro-1;210318.5938;0.001219307;28.91271782;NA;NA;178.6495361;NA;NA;28.9127121;NA;NA;142.9614258;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;URB/Access/30/Freeflow;0%;111920;PC petrol Euro-2;petrol (4S);>=2L;PC petrol Euro-2;196643.7813;0.008536982;28.91271782;NA;NA;174.4507141;NA;NA;28.9127121;NA;NA;142.9614258;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;URB/Access/30/Freeflow;0%;111930;PC petrol Euro-3;petrol (4S);>=2L;PC petrol Euro-3;175838.9844;0.019227868;28.91271782;NA;NA;171.0615082;NA;NA;28.9127121;NA;NA;142.9614258;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;URB/Access/30/Freeflow;0%;111940;PC petrol Euro-4;petrol (4S);>=2L;PC petrol Euro-4;145779.25;0.031943236;28.91271782;NA;NA;164.4880371;NA;NA;28.9127121;NA;NA;142.9614258;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;URB/Access/30/Freeflow;0%;111950;PC petrol Euro-5;petrol (4S);>=2L;PC petrol Euro-5;106131.7969;0.058916871;28.91271782;NA;NA;157.9210815;NA;NA;28.9127121;NA;NA;142.9614258;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;URB/Access/30/Freeflow;0%;111961;PC petrol Euro-6ab;petrol (4S);>=2L;PC petrol Euro-6ab;66197.00781;0.082369171;28.91271782;NA;NA;167.4428101;NA;NA;28.9127121;NA;NA;142.9614258;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;URB/Access/30/Freeflow;0%;111965;PC petrol Euro-6c;petrol (4S);>=2L;PC petrol Euro-6c;43431.35938;0.043270264;28.91271782;NA;NA;167.5540466;NA;NA;28.9127121;NA;NA;142.9614258;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;URB/Access/30/Freeflow;0%;111968;PC petrol Euro-6d;petrol (4S);>=2L;PC petrol Euro-6d;19861.0625;0.064392313;28.91271782;NA;NA;155.9151154;NA;NA;28.9127121;NA;NA;142.9614258;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;URB/Access/30/Freeflow;0%;121910;PC diesel Euro-1;diesel;<1,4L;PC diesel Euro-1;377537.25;0.001675499;28.91265678;NA;NA;149.0250092;NA;NA;28.9127121;NA;NA;142.9614258;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;URB/Access/30/Freeflow;0%;121921;PC diesel Euro-2 (DPF);diesel;<1,4L;PC diesel Euro-2 (DPF);336490.3125;0.006963221;28.91271782;NA;NA;147.1334534;NA;NA;28.9127121;NA;NA;142.9614258;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;URB/Access/30/Freeflow;0%;121931;PC diesel Euro-3 (DPF);diesel;<1,4L;PC diesel Euro-3 (DPF);284639.1563;0.041854195;28.91271782;NA;NA;137.4101257;NA;NA;28.9127121;NA;NA;142.9614258;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;URB/Access/30/Freeflow;0%;121940;PC diesel Euro-4;diesel;<1,4L;PC diesel Euro-4;222993.3906;1.82862e-09;28.91271782;NA;NA;139.4623108;NA;NA;28.9127121;NA;NA;142.9614258;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
