Case;VehCat;Year;TrafficScenario;Component;RoadCat;TrafficSit;Gradient;V_weighted;EFA_weighted;AmbientCondPattern;EFA_WTT_weighted;EFA_WTW_weighted
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NH3;Urban;URB/MW-City/60/St+Go;0%;13.01781178;0.0088628;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NH3;Urban;URB/MW-City/70/Freeflow;0%;68.08370972;0.008011271;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NH3;Urban;URB/MW-City/70/St+Go;0%;14.12661171;0.0088628;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NH3;Urban;URB/MW-City/80/Freeflow;0%;77.49705505;0.008011271;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NH3;Urban;URB/MW-City/80/St+Go;0%;15.17797089;0.0088628;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NH3;Urban;URB/MW-City/90/Freeflow;0%;86.71431732;0.011850839;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NH3;Urban;URB/MW-City/90/St+Go;0%;17.57354546;0.0088628;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NH3;Urban;URB/MW-City/100/Freeflow;0%;95.04903412;0.011850839;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NH3;Urban;URB/MW-City/100/St+Go;0%;17.57355309;0.0088628;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NH3;Urban;URB/MW-City/110/Freeflow;0%;104.3710327;0.011850839;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NH3;Urban;URB/MW-City/110/St+Go;0%;17.57245636;0.0088628;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NH3;Urban;URB/Trunk-Nat./70/Freeflow;0%;64.55347443;0.008011271;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NH3;Urban;URB/Trunk-Nat./70/St+Go;0%;14.12661171;0.0088628;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NH3;Rural;URB/Trunk-Nat./80/Freeflow;0%;72.93886566;0.008011271;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NH3;Rural;URB/Trunk-Nat./80/St+Go;0%;15.17797089;0.0088628;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NH3;Rural;URB/Trunk-Nat./90/Freeflow;0%;84.64867401;0.011850839;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NH3;Rural;URB/Trunk-Nat./90/St+Go;0%;15.17624092;0.0088628;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NH3;Rural;URB/Trunk-Nat./100/Freeflow;0%;93.33041382;0.011850839;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NH3;Rural;URB/Trunk-Nat./100/St+Go;0%;17.57600975;0.0088628;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NH3;Rural;URB/Trunk-Nat./110/Freeflow;0%;101.0779419;0.011850839;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NH3;Rural;URB/Trunk-Nat./110/St+Go;0%;17.57138062;0.0088628;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NH3;Urban;URB/Trunk-City/50/Freeflow;0%;48.39850235;0.008011271;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NH3;Urban;URB/Trunk-City/50/St+Go;0%;12.24586964;0.0088628;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NH3;Urban;URB/Trunk-City/60/Freeflow;0%;56.09783173;0.008011271;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NH3;Urban;URB/Trunk-City/60/St+Go;0%;12.24587059;0.0088628;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NH3;Urban;URB/Trunk-City/70/Freeflow;0%;64.55347443;0.008011271;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NH3;Urban;URB/Trunk-City/70/St+Go;0%;14.12661171;0.0088628;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NH3;Rural;URB/Trunk-City/80/Freeflow;0%;72.93886566;0.008011271;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NH3;Rural;URB/Trunk-City/80/St+Go;0%;15.17797089;0.0088628;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NH3;Rural;URB/Trunk-City/90/Freeflow;0%;84.64867401;0.011850839;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NH3;Rural;URB/Trunk-City/90/St+Go;0%;15.17624092;0.0088628;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NH3;Urban;URB/Distr/30/Freeflow;0%;30.44016838;0.008011271;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NH3;Urban;URB/Distr/30/St+Go;0%;9.434843063;0.0088628;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NH3;Urban;URB/Distr/40/Freeflow;0%;38.28987122;0.0088628;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NH3;Urban;URB/Distr/40/St+Go;0%;11.5972662;0.0088628;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NH3;Urban;URB/Distr/50/Freeflow;0%;42.11531448;0.008011271;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NH3;Urban;URB/Distr/50/St+Go;0%;12.24589252;0.0088628;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NH3;Urban;URB/Distr/60/Freeflow;0%;50.98979187;0.008011271;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NH3;Urban;URB/Distr/60/St+Go;0%;12.24569893;0.0088628;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NH3;Urban;URB/Distr/70/Freeflow;0%;64.98609161;0.008011271;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NH3;Urban;URB/Distr/70/St+Go;0%;14.12452316;0.0088628;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NH3;Rural;URB/Distr/80/Freeflow;0%;68.75139618;0.008011271;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NH3;Rural;URB/Distr/80/St+Go;0%;15.17827892;0.0088628;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NH3;Urban;URB/Local/30/Freeflow;0%;29.57301331;0.0088628;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NH3;Urban;URB/Local/30/St+Go;0%;9.434843063;0.0088628;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NH3;Urban;URB/Local/40/Freeflow;0%;37.37110901;0.0088628;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NH3;Urban;URB/Local/40/St+Go;0%;11.59722424;0.0088628;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NH3;Urban;URB/Local/50/Freeflow;0%;40.85273743;0.008011271;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NH3;Urban;URB/Local/50/St+Go;0%;12.24587059;0.0088628;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NH3;Urban;URB/Local/60/Freeflow;0%;50.17231369;0.008011271;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NH3;Urban;URB/Local/60/St+Go;0%;12.2457552;0.0088628;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NH3;Urban;URB/Access/30/Freeflow;0%;28.35058022;0.0088628;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NH3;Urban;URB/Access/30/St+Go;0%;9.434843063;0.0088628;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NH3;Urban;URB/Access/40/Freeflow;0%;34.93242645;0.008011271;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NH3;Urban;URB/Access/40/St+Go;0%;11.59721565;0.0088628;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NH3;Urban;URB/Access/50/Freeflow;0%;39.89112091;0.008011271;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NH3;Urban;URB/Access/50/St+Go;0%;12.24589252;0.0088628;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;Benzene;MW;RUR/MW/80/Freeflow;0%;82.81607056;0.000115503;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;Benzene;MW;RUR/MW/80/St+Go;0%;15.47885513;0.000405298;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;Benzene;MW;RUR/MW/90/Freeflow;0%;92.81604004;0.000143681;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;Benzene;MW;RUR/MW/90/St+Go;0%;17.92219162;0.00035652;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;Benzene;MW;RUR/MW/100/Freeflow;0%;102.0331345;0.000156187;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;Benzene;MW;RUR/MW/100/St+Go;0%;17.92219162;0.000356486;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;Benzene;MW;RUR/MW/110/Freeflow;0%;112.0321503;0.000172518;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;Benzene;MW;RUR/MW/110/St+Go;0%;17.92120361;0.000356815;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;Benzene;MW;RUR/MW/120/Freeflow;0%;122.0303116;0.000182775;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;Benzene;MW;RUR/MW/120/St+Go;0%;17.91460991;0.000355763;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;Benzene;MW;RUR/MW/130/Freeflow;0%;132.6271362;0.000194675;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;Benzene;MW;RUR/MW/130/St+Go;0%;17.92098045;0.000356387;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;Benzene;MW;RUR/MW/>130/Freeflow;0%;142.7669373;0.000324303;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;Benzene;MW;RUR/MW/>130/St+Go;0%;17.91754341;0.000356631;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;Benzene;MW;RUR/Semi-MW/90/Freeflow;0%;87.65540314;0.000147191;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;Benzene;MW;RUR/Semi-MW/90/St+Go;0%;17.91978836;0.000355919;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;Benzene;MW;RUR/Semi-MW/110/Freeflow;0%;106.9844055;0.000186223;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;Benzene;MW;RUR/Semi-MW/110/St+Go;0%;17.91928673;0.0003557;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;Benzene;Urban;RUR/Trunk/60/Freeflow;0%;62.06960678;0.000130308;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;Benzene;Urban;RUR/Trunk/60/St+Go;0%;13.27766705;0.000445187;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;Benzene;Rural;RUR/Trunk/70/Freeflow;0%;71.14556122;0.000166435;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;Benzene;Rural;RUR/Trunk/70/St+Go;0%;14.40660191;0.000417208;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;Benzene;Rural;RUR/Trunk/80/Freeflow;0%;79.04332733;0.000111729;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;Benzene;Rural;RUR/Trunk/80/St+Go;0%;15.47891235;0.000405449;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;Benzene;Rural;RUR/Trunk/90/Freeflow;0%;87.65540314;0.000147191;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;Benzene;Rural;RUR/Trunk/90/St+Go;0%;15.47174454;0.000405716;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;Benzene;Rural;RUR/Trunk/100/Freeflow;0%;96.43128204;0.000158365;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;Benzene;Rural;RUR/Trunk/100/St+Go;0%;17.9192524;0.000355701;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;Benzene;Rural;RUR/Trunk/110/Freeflow;0%;106.9844055;0.000186223;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;Benzene;Rural;RUR/Trunk/110/St+Go;0%;17.91928673;0.0003557;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;Benzene;Urban;RUR/Distr/50/Freeflow;0%;48.93725204;0.000123389;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;Benzene;Urban;RUR/Distr/50/St+Go;0%;12.48867226;0.000392408;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;Benzene;Urban;RUR/Distr/60/Freeflow;0%;57.93897247;0.000119454;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;Benzene;Urban;RUR/Distr/60/St+Go;0%;13.27599525;0.00044582;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;Benzene;Rural;RUR/Distr/70/Freeflow;0%;66.94226074;0.000124748;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;Benzene;Rural;RUR/Distr/70/St+Go;0%;14.40682983;0.000417124;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;Benzene;Rural;RUR/Distr/80/Freeflow;0%;76.14403534;0.000144541;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;Benzene;Rural;RUR/Distr/80/St+Go;0%;15.47885513;0.000405701;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;Benzene;Rural;RUR/Distr/90/Freeflow;0%;85.08071899;0.0001597;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;Benzene;Rural;RUR/Distr/90/St+Go;0%;15.47851944;0.000405808;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;Benzene;Rural;RUR/Distr/100/Freeflow;0%;94.0226593;0.000188482;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;Benzene;Rural;RUR/Distr/100/St+Go;0%;17.93109322;0.000355968;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;Benzene;Urban;RUR/Distr-sin./50/Freeflow;0%;43.23242569;0.000167349;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;Benzene;Urban;RUR/Distr-sin./50/St+Go;0%;12.48866558;0.000392408;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;Benzene;Urban;RUR/Distr-sin./60/Freeflow;0%;51.42971039;0.000153972;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;Benzene;Urban;RUR/Distr-sin./60/St+Go;0%;14.40879345;0.00034384;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;Benzene;Rural;RUR/Distr-sin./70/Freeflow;0%;60.36349487;0.000143063;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;Benzene;Rural;RUR/Distr-sin./70/St+Go;0%;14.41936111;0.000343921;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;Benzene;Rural;RUR/Distr-sin./80/Freeflow;0%;68.63941193;0.000163656;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;Benzene;Rural;RUR/Distr-sin./80/St+Go;0%;14.92584133;0.000363854;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;Benzene;Rural;RUR/Distr-sin./90/Freeflow;0%;76.76605225;0.000190126;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;Benzene;Rural;RUR/Distr-sin./90/St+Go;0%;14.92581272;0.000363859;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;Benzene;Rural;RUR/Distr-sin./100/Freeflow;0%;85.02166748;0.000204313;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;Benzene;Rural;RUR/Distr-sin./100/St+Go;0%;14.91899109;0.000363715;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;Benzene;Urban;RUR/Local/50/Freeflow;0%;46.53916931;0.000177233;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;Benzene;Urban;RUR/Local/50/St+Go;0%;12.48533154;0.00039249;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;Benzene;Urban;RUR/Local/60/Freeflow;0%;55.08581924;0.000134512;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;Benzene;Urban;RUR/Local/60/St+Go;0%;13.27598763;0.000445838;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;Benzene;Rural;RUR/Local/70/Freeflow;0%;63.6858902;0.000140779;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;Benzene;Rural;RUR/Local/70/St+Go;0%;14.40676308;0.000417128;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;Benzene;Rural;RUR/Local/80/Freeflow;0%;72.18523407;0.000151986;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;Benzene;Rural;RUR/Local/80/St+Go;0%;15.48021507;0.000405737;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;Benzene;Urban;RUR/Local-sin./50/Freeflow;0%;41.93020248;0.000180942;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;Benzene;Urban;RUR/Local-sin./50/St+Go;0%;12.48839855;0.000392405;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;Benzene;Urban;RUR/Local-sin./60/Freeflow;0%;48.74945068;0.00018268;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;Benzene;Urban;RUR/Local-sin./60/St+Go;0%;14.42250538;0.000343557;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;Benzene;Rural;RUR/Local-sin./70/Freeflow;0%;57.36956024;0.000183385;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;Benzene;Rural;RUR/Local-sin./70/St+Go;0%;14.42250633;0.000343556;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;Benzene;Rural;RUR/Local-sin./80/Freeflow;0%;65.22600555;0.000178732;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;Benzene;Rural;RUR/Local-sin./80/St+Go;0%;14.92547131;0.000363782;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;Benzene;Urban;RUR/Access/30/Freeflow;0%;33.69337463;0.000160682;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;Benzene;Urban;RUR/Access/30/St+Go;0%;9.621912003;0.000452531;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;Benzene;Urban;RUR/Access/40/Freeflow;0%;38.44244385;0.000178795;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;Benzene;Urban;RUR/Access/40/St+Go;0%;11.82721329;0.000389772;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;Benzene;Urban;RUR/Access/50/Freeflow;0%;43.90235519;0.000172962;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;Benzene;Urban;RUR/Access/50/St+Go;0%;12.48865891;0.000392408;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;Benzene;MW;URB/MW-Nat./80/Freeflow;0%;79.03363037;0.000127101;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;Benzene;MW;URB/MW-Nat./80/St+Go;0%;15.47885513;0.000405346;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;Benzene;MW;URB/MW-Nat./90/Freeflow;0%;88.43366241;0.000131161;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;Benzene;MW;URB/MW-Nat./90/St+Go;0%;17.92218399;0.000355695;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;Benzene;MW;URB/MW-Nat./100/Freeflow;0%;96.93362427;0.00017251;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;Benzene;MW;URB/MW-Nat./100/St+Go;0%;17.92219162;0.000356508;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;Benzene;MW;URB/MW-Nat./110/Freeflow;0%;106.4404526;0.000199584;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;Benzene;MW;URB/MW-Nat./110/St+Go;0%;17.92109489;0.000356734;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;Benzene;MW;URB/MW-Nat./120/Freeflow;0%;115.9400406;0.000205291;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;Benzene;MW;URB/MW-Nat./120/St+Go;0%;17.92113495;0.000356673;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;Benzene;MW;URB/MW-Nat./130/Freeflow;0%;126.038681;0.000222276;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;Benzene;MW;URB/MW-Nat./130/St+Go;0%;17.91689301;0.00035661;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;Benzene;Urban;URB/MW-City/60/Freeflow;0%;62.73363876;0.000107054;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;Benzene;Urban;URB/MW-City/60/St+Go;0%;13.27599525;0.00044535;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;Benzene;Urban;URB/MW-City/70/Freeflow;0%;69.43365479;0.000108683;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;Benzene;Urban;URB/MW-City/70/St+Go;0%;14.40676308;0.000417038;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;Benzene;Urban;URB/MW-City/80/Freeflow;0%;79.03363037;0.000127101;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;Benzene;Urban;URB/MW-City/80/St+Go;0%;15.47885513;0.000405346;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;Benzene;Urban;URB/MW-City/90/Freeflow;0%;88.43366241;0.000131161;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;Benzene;Urban;URB/MW-City/90/St+Go;0%;17.92218399;0.000355695;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;Benzene;Urban;URB/MW-City/100/Freeflow;0%;96.93362427;0.00017251;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;Benzene;Urban;URB/MW-City/100/St+Go;0%;17.92219162;0.000356508;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;Benzene;Urban;URB/MW-City/110/Freeflow;0%;106.4404526;0.000199584;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;Benzene;Urban;URB/MW-City/110/St+Go;0%;17.92109489;0.000356734;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;Benzene;Urban;URB/Trunk-Nat./70/Freeflow;0%;65.83341217;0.000173389;Ø/France - Avg;;
